state_abbreviation,state_name,reporting_month,reporting_year,preliminary_or_updated,final_report,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,medicaid_and_chip_child_enrollment,total_adult_medicaid_enrollment,new_applications_submitted_to_medicaid_and_chip_agencies,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations
RI,Rhode Island,2025-07-01,2025,U,Y,307370.0,273694.0,33676.0,121375.0,185995.0,1715.0,1715.0,1886.0,215.0,2101.0
RI,Rhode Island,2025-08-01,2025,U,Y,305293.0,272057.0,33236.0,120645.0,184648.0,1594.0,1594.0,1692.0,162.0,1854.0
RI,Rhode Island,2025-09-01,2025,U,Y,304391.0,271469.0,32922.0,119778.0,184613.0,1693.0,1693.0,2031.0,229.0,2260.0
RI,Rhode Island,2025-10-01,2025,U,Y,304076.0,271087.0,32989.0,119420.0,184656.0,1548.0,1548.0,1697.0,204.0,1901.0
RI,Rhode Island,2025-11-01,2025,U,Y,297814.0,263719.0,34095.0,118934.0,178880.0,1618.0,1618.0,1755.0,189.0,1944.0
RI,Rhode Island,2025-12-01,2025,U,Y,298497.0,264836.0,33661.0,118804.0,179693.0,1911.0,1911.0,2145.0,242.0,2387.0
RI,Rhode Island,2026-01-01,2026,U,Y,295091.0,261086.0,34005.0,114353.0,180738.0,2137.0,2137.0,2496.0,314.0,2810.0
RI,Rhode Island,2026-02-01,2026,P,N,286204.0,251044.0,35160.0,113265.0,172939.0,1441.0,1441.0,1764.0,230.0,1994.0
SC,South Carolina,2019-01-01,2019,U,Y,1048346.0,957616.0,90730.0,656039.0,,25718.0,25718.0,6839.0,285.0,7124.0
SC,South Carolina,2019-02-01,2019,U,Y,1050510.0,959314.0,91196.0,657843.0,,30421.0,30421.0,6524.0,265.0,6789.0
SC,South Carolina,2019-03-01,2019,U,Y,1053679.0,962728.0,90951.0,659644.0,,24125.0,24125.0,5651.0,313.0,5964.0
SC,South Carolina,2019-04-01,2019,U,Y,1054717.0,963525.0,91192.0,661224.0,,23789.0,23789.0,6657.0,195.0,6852.0
SC,South Carolina,2019-05-01,2019,U,Y,1055008.0,963824.0,91184.0,661509.0,,23681.0,23681.0,6361.0,149.0,6510.0
SC,South Carolina,2019-06-01,2019,U,Y,1055203.0,964340.0,90863.0,661366.0,,21441.0,21441.0,6513.0,120.0,6633.0
SC,South Carolina,2019-07-01,2019,U,Y,1058406.0,966938.0,91468.0,663537.0,,24019.0,24019.0,7614.0,152.0,7766.0
SC,South Carolina,2019-08-01,2019,U,Y,1058179.0,965712.0,92467.0,662962.0,,25900.0,25900.0,8348.0,245.0,8593.0
SC,South Carolina,2019-09-01,2019,U,Y,1057940.0,964805.0,93135.0,663347.0,,29133.0,29133.0,6928.0,154.0,7082.0
SC,South Carolina,2019-10-01,2019,U,Y,1056098.0,962238.0,93860.0,661614.0,,26308.0,26308.0,8312.0,184.0,8496.0
SC,South Carolina,2019-11-01,2019,U,Y,1050850.0,956677.0,94173.0,658172.0,,22171.0,22171.0,8068.0,177.0,8245.0
SC,South Carolina,2019-12-01,2019,U,Y,1044183.0,949731.0,94452.0,653818.0,,23166.0,23166.0,7353.0,158.0,7511.0
SC,South Carolina,2020-01-01,2020,U,Y,1039640.0,944294.0,95346.0,650532.0,,27483.0,27483.0,7798.0,182.0,7980.0
SC,South Carolina,2020-02-01,2020,U,Y,1036982.0,941154.0,95828.0,648589.0,,25578.0,25578.0,7364.0,213.0,7577.0
SC,South Carolina,2020-03-01,2020,U,Y,1032851.0,938885.0,93966.0,645885.0,,24204.0,24204.0,7516.0,229.0,7745.0
SC,South Carolina,2020-04-01,2020,U,Y,1044058.0,948756.0,95302.0,651108.0,,17538.0,17538.0,4761.0,179.0,4940.0
SC,South Carolina,2020-05-01,2020,U,Y,1054828.0,958605.0,96223.0,655953.0,,15203.0,15203.0,4833.0,228.0,5061.0
SC,South Carolina,2020-06-01,2020,U,Y,1065947.0,968954.0,96993.0,661209.0,,17768.0,17768.0,5574.0,197.0,5771.0
SC,South Carolina,2020-07-01,2020,U,Y,1077781.0,979984.0,97797.0,666508.0,,18987.0,18987.0,5953.0,259.0,6212.0
SC,South Carolina,2020-08-01,2020,U,Y,1089141.0,990569.0,98572.0,671628.0,,17611.0,17611.0,5634.0,235.0,5869.0
SC,South Carolina,2020-09-01,2020,U,Y,1098884.0,999875.0,99009.0,676289.0,,19074.0,19074.0,5705.0,184.0,5889.0
SC,South Carolina,2020-10-01,2020,U,Y,1108363.0,1008688.0,99675.0,680340.0,,19689.0,19689.0,6022.0,241.0,6263.0
SC,South Carolina,2020-11-01,2020,U,Y,1117794.0,1017085.0,100709.0,684693.0,,16997.0,16997.0,5738.0,310.0,6048.0
SC,South Carolina,2020-12-01,2020,U,Y,1129165.0,1027029.0,102136.0,689462.0,,16104.0,16104.0,6929.0,361.0,7290.0
SC,South Carolina,2021-01-01,2021,U,Y,1138380.0,1034698.0,103682.0,693033.0,,16323.0,16323.0,5841.0,267.0,6108.0
SC,South Carolina,2021-02-01,2021,U,Y,1145600.0,1041579.0,104021.0,696106.0,,15492.0,15492.0,4413.0,207.0,4620.0
SC,South Carolina,2021-03-01,2021,U,Y,1153769.0,1049439.0,104330.0,699175.0,,17279.0,17279.0,4788.0,222.0,5010.0
SC,South Carolina,2021-04-01,2021,U,Y,1161382.0,1056563.0,104819.0,702224.0,,16111.0,16111.0,4219.0,187.0,4406.0
SC,South Carolina,2021-05-01,2021,U,Y,1168642.0,1063509.0,105133.0,705248.0,,14924.0,14924.0,4742.0,258.0,5000.0
SC,South Carolina,2021-06-01,2021,U,Y,1176742.0,1071049.0,105693.0,708511.0,,15589.0,15589.0,3949.0,236.0,4185.0
SC,South Carolina,2021-07-01,2021,U,Y,1185531.0,1079414.0,106117.0,712368.0,,15322.0,15322.0,3760.0,220.0,3980.0
SC,South Carolina,2021-08-01,2021,U,Y,1193136.0,1086448.0,106688.0,716022.0,,15732.0,15732.0,4822.0,297.0,5119.0
SC,South Carolina,2021-09-01,2021,U,Y,1199622.0,1092717.0,106905.0,718768.0,,14320.0,14320.0,4373.0,222.0,4595.0
SC,South Carolina,2021-10-01,2021,U,Y,1202963.0,1095879.0,107084.0,719367.0,,15705.0,15705.0,4516.0,191.0,4707.0
SC,South Carolina,2021-11-01,2021,U,Y,1209888.0,1102133.0,107755.0,722632.0,,14475.0,14475.0,4514.0,287.0,4801.0
SC,South Carolina,2021-12-01,2021,U,Y,1218518.0,1110068.0,108450.0,725926.0,,13533.0,13533.0,4435.0,252.0,4687.0
SC,South Carolina,2022-01-01,2022,U,Y,1225832.0,1116763.0,109069.0,728597.0,,13481.0,13481.0,3865.0,263.0,4128.0
SC,South Carolina,2022-02-01,2022,U,Y,1232725.0,1123437.0,109288.0,730984.0,,14579.0,14579.0,3887.0,220.0,4107.0
SC,South Carolina,2022-03-01,2022,U,Y,1240891.0,1131545.0,109346.0,733873.0,,16206.0,16206.0,5151.0,317.0,5468.0
SC,South Carolina,2022-04-01,2022,U,Y,1248007.0,1138584.0,109423.0,736275.0,,13425.0,13425.0,4777.0,278.0,5055.0
SC,South Carolina,2022-05-01,2022,U,Y,1253906.0,1144294.0,109612.0,737709.0,,13131.0,13131.0,3947.0,206.0,4153.0
SC,South Carolina,2022-06-01,2022,U,Y,1261689.0,1151903.0,109786.0,740122.0,,14350.0,14350.0,4607.0,242.0,4849.0
SC,South Carolina,2022-07-01,2022,U,Y,1269341.0,1159359.0,109982.0,742934.0,,13701.0,13701.0,4245.0,236.0,4481.0
SC,South Carolina,2022-08-01,2022,U,Y,1278116.0,1167870.0,110246.0,746630.0,,12633.0,12633.0,5144.0,287.0,5431.0
SC,South Carolina,2022-09-01,2022,U,Y,1284639.0,1174172.0,110467.0,748813.0,,10813.0,10813.0,4663.0,238.0,4901.0
SC,South Carolina,2022-10-01,2022,U,Y,1291536.0,1180703.0,110833.0,750785.0,,10654.0,10654.0,4235.0,209.0,4444.0
SC,South Carolina,2022-11-01,2022,U,Y,1301629.0,1189989.0,111640.0,753673.0,,10429.0,10429.0,4763.0,373.0,5136.0
SC,South Carolina,2022-12-01,2022,U,Y,1310679.0,1198604.0,112075.0,757011.0,,9706.0,9706.0,4486.0,268.0,4754.0
SC,South Carolina,2023-01-01,2023,U,Y,1310180.0,1197790.0,112390.0,759745.0,,11845.0,11845.0,4674.0,264.0,4938.0
SC,South Carolina,2023-02-01,2023,U,Y,1316085.0,1203614.0,112471.0,761352.0,,10891.0,10891.0,4302.0,274.0,4576.0
SC,South Carolina,2023-03-01,2023,U,Y,1323486.0,1211431.0,112055.0,763438.0,,13741.0,13741.0,4389.0,195.0,4584.0
SC,South Carolina,2023-04-01,2023,U,Y,1328045.0,1216687.0,111358.0,764620.0,,10157.0,10157.0,3754.0,155.0,3909.0
SC,South Carolina,2023-05-01,2023,U,Y,1334277.0,1222915.0,111362.0,766990.0,,12523.0,12523.0,3624.0,116.0,3740.0
SC,South Carolina,2023-06-01,2023,U,Y,1262925.0,1165030.0,97895.0,740710.0,,15815.0,15815.0,2984.0,97.0,3081.0
SC,South Carolina,2023-07-01,2023,U,Y,1264991.0,1166656.0,98335.0,742235.0,,16689.0,16689.0,3476.0,135.0,3611.0
SC,South Carolina,2023-08-01,2023,U,Y,1263559.0,1164885.0,98674.0,742684.0,,20305.0,20305.0,3465.0,133.0,3598.0
SC,South Carolina,2023-09-01,2023,U,Y,1265187.0,1164659.0,100528.0,744747.0,,15641.0,15641.0,4113.0,214.0,4327.0
SC,South Carolina,2023-10-01,2023,U,Y,1244479.0,1145095.0,99384.0,736750.0,,18235.0,18235.0,4797.0,270.0,5067.0
SC,South Carolina,2023-11-01,2023,U,Y,1213125.0,1113680.0,99445.0,716550.0,,22643.0,22643.0,6328.0,451.0,6779.0
SC,South Carolina,2023-12-01,2023,U,Y,1209326.0,1107511.0,101815.0,715884.0,,17401.0,17401.0,5174.0,344.0,5518.0
SC,South Carolina,2024-01-01,2024,U,Y,1204898.0,1102671.0,102227.0,711568.0,,22126.0,22126.0,5877.0,370.0,6247.0
SC,South Carolina,2024-02-01,2024,U,Y,1190289.0,1088865.0,101424.0,704719.0,,28577.0,28577.0,5002.0,261.0,5263.0
SC,South Carolina,2024-03-01,2024,U,Y,1178276.0,1077481.0,100795.0,697573.0,,20602.0,20602.0,4300.0,190.0,4490.0
SC,South Carolina,2024-04-01,2024,U,Y,1167844.0,1068048.0,99796.0,692430.0,,22748.0,22748.0,4361.0,207.0,4568.0
SC,South Carolina,2024-05-01,2024,U,Y,1143670.0,1046543.0,97127.0,681239.0,,25634.0,25634.0,4326.0,220.0,4546.0
SC,South Carolina,2024-06-01,2024,U,Y,1117476.0,1021062.0,96414.0,669515.0,,24622.0,24622.0,4154.0,249.0,4403.0
SC,South Carolina,2024-07-01,2024,U,Y,1087398.0,992635.0,94763.0,655739.0,431659.0,24571.0,24571.0,4693.0,268.0,4961.0
SC,South Carolina,2024-08-01,2024,U,Y,1068723.0,974297.0,94426.0,647766.0,420957.0,24899.0,24899.0,4510.0,264.0,4774.0
SC,South Carolina,2024-09-01,2024,U,Y,1066584.0,969414.0,97170.0,649245.0,417339.0,19252.0,19252.0,4008.0,245.0,4253.0
SC,South Carolina,2024-10-01,2024,U,Y,1062413.0,962600.0,99813.0,648159.0,414254.0,20623.0,20623.0,4601.0,223.0,4824.0
SC,South Carolina,2024-11-01,2024,U,Y,1063774.0,961376.0,102398.0,649651.0,414123.0,18387.0,18387.0,5010.0,426.0,5436.0
SC,South Carolina,2024-12-01,2024,U,Y,1063506.0,958795.0,104711.0,649585.0,413921.0,16618.0,16618.0,5649.0,618.0,6267.0
SC,South Carolina,2025-01-01,2025,U,Y,1063741.0,957276.0,106465.0,649050.0,414691.0,18944.0,18944.0,5347.0,445.0,5792.0
SC,South Carolina,2025-02-01,2025,U,Y,1063443.0,955566.0,107877.0,648212.0,415231.0,16291.0,16291.0,4068.0,260.0,4328.0
SC,South Carolina,2025-03-01,2025,U,Y,1060197.0,951171.0,109026.0,647256.0,412941.0,16845.0,16845.0,4438.0,229.0,4667.0
SC,South Carolina,2025-04-01,2025,U,Y,1059225.0,949739.0,109486.0,646843.0,412382.0,17232.0,17232.0,4332.0,197.0,4529.0
SC,South Carolina,2025-05-01,2025,U,Y,1044110.0,934119.0,109991.0,642051.0,402059.0,14904.0,14904.0,3613.0,196.0,3809.0
SC,South Carolina,2025-06-01,2025,U,Y,1037384.0,927687.0,109697.0,638750.0,398634.0,17025.0,17025.0,4010.0,184.0,4194.0
SC,South Carolina,2025-07-01,2025,U,Y,1034953.0,924280.0,110673.0,637389.0,397564.0,16600.0,16600.0,4199.0,258.0,4457.0
SC,South Carolina,2025-08-01,2025,U,Y,1029840.0,918535.0,111305.0,633864.0,395976.0,16258.0,16258.0,3951.0,253.0,4204.0
SC,South Carolina,2025-09-01,2025,U,Y,1021467.0,909458.0,112009.0,628858.0,392609.0,16204.0,16204.0,4169.0,208.0,4377.0
SC,South Carolina,2025-10-01,2025,U,Y,1013659.0,901217.0,112442.0,624630.0,389029.0,15978.0,15978.0,3978.0,236.0,4214.0
SC,South Carolina,2025-11-01,2025,U,Y,1007906.0,894171.0,113735.0,621379.0,386527.0,14079.0,14079.0,3918.0,342.0,4260.0
SC,South Carolina,2025-12-01,2025,U,Y,1001029.0,886368.0,114661.0,617853.0,383176.0,15577.0,15577.0,4693.0,507.0,5200.0
SC,South Carolina,2026-01-01,2026,U,Y,973021.0,859665.0,113356.0,603148.0,369873.0,16487.0,16487.0,4182.0,290.0,4472.0
SC,South Carolina,2026-02-01,2026,P,N,967113.0,853622.0,113491.0,599752.0,367361.0,15422.0,15422.0,3330.0,196.0,3526.0
SD,South Dakota,2019-01-01,2019,U,Y,111178.0,95120.0,16058.0,79118.0,,2801.0,2801.0,1691.0,0.0,1691.0
SD,South Dakota,2019-02-01,2019,U,Y,111231.0,95205.0,16026.0,79184.0,,2171.0,2171.0,1226.0,0.0,1226.0
SD,South Dakota,2019-03-01,2019,U,Y,110982.0,95058.0,15924.0,78888.0,,2397.0,2397.0,1321.0,0.0,1321.0
SD,South Dakota,2019-04-01,2019,U,Y,110889.0,95114.0,15775.0,78822.0,,2488.0,2488.0,1396.0,0.0,1396.0
SD,South Dakota,2019-05-01,2019,U,Y,111113.0,95460.0,15653.0,78976.0,,2657.0,2657.0,1538.0,0.0,1538.0
SD,South Dakota,2019-06-01,2019,U,Y,110442.0,94830.0,15612.0,78520.0,,2450.0,2450.0,1381.0,0.0,1381.0
SD,South Dakota,2019-07-01,2019,U,Y,110329.0,94776.0,15553.0,78414.0,,2847.0,2847.0,1606.0,0.0,1606.0
SD,South Dakota,2019-08-01,2019,U,Y,110043.0,94510.0,15533.0,78229.0,,2874.0,2874.0,1670.0,0.0,1670.0
SD,South Dakota,2019-09-01,2019,U,Y,109764.0,94162.0,15602.0,78066.0,,2675.0,2675.0,1570.0,0.0,1570.0
SD,South Dakota,2019-10-01,2019,U,Y,109732.0,93971.0,15761.0,78019.0,,2856.0,2856.0,1634.0,0.0,1634.0
SD,South Dakota,2019-11-01,2019,U,Y,109187.0,93570.0,15617.0,77647.0,,3239.0,3239.0,1442.0,0.0,1442.0
SD,South Dakota,2019-12-01,2019,U,Y,108795.0,93182.0,15613.0,77491.0,,3313.0,3313.0,1449.0,0.0,1449.0
SD,South Dakota,2020-01-01,2020,U,Y,109264.0,93533.0,15731.0,77776.0,,2983.0,2983.0,1704.0,0.0,1704.0
SD,South Dakota,2020-02-01,2020,U,Y,109585.0,93838.0,15747.0,77955.0,,2240.0,2240.0,1406.0,0.0,1406.0
SD,South Dakota,2020-03-01,2020,U,Y,109178.0,93593.0,15585.0,77643.0,,2325.0,2325.0,1178.0,0.0,1178.0
SD,South Dakota,2020-04-01,2020,U,Y,110561.0,95048.0,15513.0,78575.0,,4541.0,4541.0,2271.0,0.0,2271.0
SD,South Dakota,2020-05-01,2020,U,Y,112232.0,96723.0,15509.0,79732.0,,1706.0,1706.0,837.0,0.0,837.0
SD,South Dakota,2020-06-01,2020,U,Y,114059.0,98440.0,15619.0,80850.0,,2130.0,2130.0,959.0,0.0,959.0
SD,South Dakota,2020-07-01,2020,U,Y,115715.0,99912.0,15803.0,81956.0,,2166.0,2166.0,1077.0,0.0,1077.0
SD,South Dakota,2020-08-01,2020,U,Y,117303.0,101320.0,15983.0,82944.0,,2233.0,2233.0,956.0,0.0,956.0
SD,South Dakota,2020-09-01,2020,U,Y,118950.0,102835.0,16115.0,83943.0,,2133.0,2133.0,947.0,0.0,947.0
SD,South Dakota,2020-10-01,2020,U,Y,120430.0,104055.0,16375.0,84853.0,,2120.0,2120.0,943.0,0.0,943.0
SD,South Dakota,2020-11-01,2020,U,Y,121622.0,104926.0,16696.0,85692.0,,2748.0,2748.0,833.0,0.0,833.0
SD,South Dakota,2020-12-01,2020,U,Y,122896.0,105950.0,16946.0,86666.0,,2875.0,2875.0,953.0,0.0,953.0
SD,South Dakota,2021-01-01,2021,U,Y,123964.0,106859.0,17105.0,87360.0,,2070.0,2070.0,812.0,0.0,812.0
SD,South Dakota,2021-02-01,2021,U,Y,124741.0,107658.0,17083.0,87760.0,,2014.0,2014.0,824.0,0.0,824.0
SD,South Dakota,2021-03-01,2021,U,Y,125945.0,108813.0,17132.0,88435.0,,2087.0,2087.0,822.0,0.0,822.0
SD,South Dakota,2021-04-01,2021,U,Y,126943.0,109694.0,17249.0,89000.0,,2065.0,2065.0,715.0,0.0,715.0
SD,South Dakota,2021-05-01,2021,U,Y,127829.0,110437.0,17392.0,89479.0,,1853.0,1853.0,696.0,0.0,696.0
SD,South Dakota,2021-06-01,2021,U,Y,128919.0,111325.0,17594.0,90524.0,,2096.0,2096.0,768.0,0.0,768.0
SD,South Dakota,2021-07-01,2021,U,Y,129870.0,112267.0,17603.0,91087.0,,1967.0,1967.0,791.0,0.0,791.0
SD,South Dakota,2021-08-01,2021,U,Y,130974.0,113209.0,17765.0,91768.0,,1593.0,1593.0,818.0,0.0,818.0
SD,South Dakota,2021-09-01,2021,U,Y,132026.0,114076.0,17950.0,92427.0,,1450.0,1450.0,817.0,0.0,817.0
SD,South Dakota,2021-10-01,2021,U,Y,132892.0,114819.0,18073.0,92924.0,,1822.0,1822.0,681.0,0.0,681.0
SD,South Dakota,2021-11-01,2021,U,Y,133898.0,115721.0,18177.0,93503.0,,2732.0,2732.0,788.0,0.0,788.0
SD,South Dakota,2021-12-01,2021,U,Y,134963.0,116619.0,18344.0,94215.0,,2666.0,2666.0,795.0,0.0,795.0
SD,South Dakota,2022-01-01,2022,U,Y,135479.0,117098.0,18381.0,94643.0,,2390.0,2390.0,820.0,0.0,820.0
SD,South Dakota,2022-02-01,2022,U,Y,136296.0,117953.0,18343.0,95117.0,,1752.0,1752.0,731.0,0.0,731.0
SD,South Dakota,2022-03-01,2022,U,Y,137289.0,118993.0,18296.0,95816.0,,1987.0,1987.0,852.0,0.0,852.0
SD,South Dakota,2022-04-01,2022,U,Y,137768.0,119528.0,18240.0,96094.0,,1817.0,1817.0,683.0,0.0,683.0
SD,South Dakota,2022-05-01,2022,U,Y,138787.0,120526.0,18261.0,96771.0,,1916.0,1916.0,791.0,0.0,791.0
SD,South Dakota,2022-06-01,2022,U,Y,139712.0,121493.0,18219.0,97392.0,,1977.0,1977.0,787.0,0.0,787.0
SD,South Dakota,2022-07-01,2022,U,Y,140676.0,122328.0,18348.0,98018.0,,1913.0,1913.0,757.0,0.0,757.0
SD,South Dakota,2022-08-01,2022,U,Y,141685.0,123246.0,18439.0,98679.0,,2173.0,2173.0,829.0,0.0,829.0
SD,South Dakota,2022-09-01,2022,U,Y,142457.0,123974.0,18483.0,99198.0,,1949.0,1949.0,790.0,0.0,790.0
SD,South Dakota,2022-10-01,2022,U,Y,143141.0,124513.0,18628.0,99618.0,,2000.0,2000.0,731.0,0.0,731.0
SD,South Dakota,2022-11-01,2022,U,Y,143905.0,125005.0,18900.0,100142.0,,3103.0,3103.0,810.0,0.0,810.0
SD,South Dakota,2022-12-01,2022,U,Y,144718.0,125480.0,19238.0,100709.0,,2770.0,2770.0,757.0,0.0,757.0
SD,South Dakota,2023-01-01,2023,U,Y,145612.0,126352.0,19260.0,101320.0,,2492.0,2492.0,750.0,0.0,750.0
SD,South Dakota,2023-02-01,2023,U,Y,146234.0,126826.0,19408.0,101700.0,,1788.0,1788.0,655.0,0.0,655.0
SD,South Dakota,2023-03-01,2023,U,Y,146957.0,127505.0,19452.0,102135.0,,2193.0,2193.0,872.0,0.0,872.0
SD,South Dakota,2023-04-01,2023,U,Y,133859.0,115732.0,18127.0,93537.0,,2313.0,2313.0,938.0,0.0,938.0
SD,South Dakota,2023-05-01,2023,U,Y,125793.0,108620.0,17173.0,87951.0,,2975.0,2975.0,1297.0,0.0,1297.0
SD,South Dakota,2023-06-01,2023,U,Y,117908.0,101772.0,16136.0,82417.0,,2926.0,2926.0,1890.0,0.0,1890.0
SD,South Dakota,2023-07-01,2023,U,Y,116043.0,100641.0,15402.0,77766.0,,6546.0,6546.0,3635.0,0.0,3635.0
SD,South Dakota,2023-08-01,2023,U,Y,116080.0,100765.0,15315.0,76025.0,,5504.0,5504.0,3260.0,0.0,3260.0
SD,South Dakota,2023-09-01,2023,U,Y,116220.0,100930.0,15290.0,74563.0,,4813.0,4813.0,2792.0,0.0,2792.0
SD,South Dakota,2023-10-01,2023,U,Y,117430.0,102057.0,15373.0,73859.0,,4920.0,4920.0,2985.0,0.0,2985.0
SD,South Dakota,2023-11-01,2023,U,Y,119111.0,103478.0,15633.0,73442.0,,6537.0,6537.0,2975.0,0.0,2975.0
SD,South Dakota,2023-12-01,2023,U,Y,121314.0,105607.0,15707.0,73318.0,,6151.0,6151.0,2892.0,0.0,2892.0
SD,South Dakota,2024-01-01,2024,U,Y,124064.0,107906.0,16158.0,73867.0,,4638.0,4638.0,2962.0,0.0,2962.0
SD,South Dakota,2024-02-01,2024,U,Y,126820.0,110468.0,16352.0,74831.0,,3918.0,3918.0,2640.0,0.0,2640.0
SD,South Dakota,2024-03-01,2024,U,Y,125947.0,109758.0,16189.0,74149.0,,3449.0,3449.0,0.0,0.0,0.0
SD,South Dakota,2024-04-01,2024,U,Y,128701.0,112599.0,16102.0,75483.0,,3433.0,3433.0,8655.0,276.0,8931.0
SD,South Dakota,2024-05-01,2024,U,Y,130827.0,114569.0,16258.0,76630.0,,4046.0,4046.0,14447.0,303.0,14750.0
SD,South Dakota,2024-06-01,2024,U,Y,133438.0,116987.0,16451.0,78187.0,,3274.0,3274.0,0.0,0.0,0.0
SD,South Dakota,2024-07-01,2024,U,Y,135981.0,119670.0,16311.0,79335.0,56646.0,4203.0,4203.0,0.0,0.0,0.0
SD,South Dakota,2024-08-01,2024,U,Y,138437.0,121976.0,16461.0,80495.0,57942.0,3892.0,3892.0,0.0,0.0,0.0
SD,South Dakota,2024-09-01,2024,U,Y,140438.0,123878.0,16560.0,81322.0,59116.0,3715.0,3715.0,0.0,0.0,0.0
SD,South Dakota,2024-10-01,2024,U,Y,142007.0,125474.0,16533.0,82034.0,59973.0,3893.0,3893.0,0.0,0.0,0.0
SD,South Dakota,2024-11-01,2024,U,Y,143371.0,126747.0,16624.0,82571.0,60800.0,3758.0,3758.0,0.0,0.0,0.0
SD,South Dakota,2024-12-01,2024,U,Y,143339.0,126952.0,16387.0,81964.0,61375.0,4075.0,4075.0,0.0,0.0,0.0
SD,South Dakota,2025-01-01,2025,U,Y,144398.0,128008.0,16390.0,82319.0,62079.0,4982.0,4982.0,0.0,0.0,0.0
SD,South Dakota,2025-02-01,2025,U,Y,145286.0,128684.0,16602.0,82471.0,62815.0,4367.0,4367.0,26018.0,723.0,26741.0
SD,South Dakota,2025-03-01,2025,U,Y,144264.0,128040.0,16224.0,81494.0,62770.0,4718.0,4718.0,8008.0,970.0,8978.0
SD,South Dakota,2025-04-01,2025,U,Y,142487.0,126750.0,15737.0,80810.0,61677.0,4407.0,4407.0,7083.0,819.0,7902.0
SD,South Dakota,2025-05-01,2025,U,Y,140819.0,125478.0,15341.0,79935.0,60884.0,4367.0,4367.0,7078.0,776.0,7854.0
SD,South Dakota,2025-06-01,2025,U,Y,139653.0,124650.0,15003.0,79052.0,60601.0,4437.0,4437.0,7315.0,806.0,8121.0
SD,South Dakota,2025-07-01,2025,U,Y,139110.0,124421.0,14689.0,78605.0,60505.0,4483.0,4483.0,7515.0,888.0,8403.0
SD,South Dakota,2025-08-01,2025,U,Y,136904.0,122863.0,14041.0,76950.0,59954.0,4217.0,4217.0,7873.0,907.0,8780.0
SD,South Dakota,2025-09-01,2025,U,Y,136318.0,122307.0,14011.0,76697.0,59621.0,4674.0,4674.0,7923.0,936.0,8859.0
SD,South Dakota,2025-10-01,2025,U,Y,136919.0,122794.0,14125.0,76908.0,60011.0,4457.0,4457.0,7963.0,957.0,8920.0
SD,South Dakota,2025-11-01,2025,U,Y,136379.0,122031.0,14348.0,76536.0,59843.0,3648.0,3648.0,6875.0,915.0,7790.0
SD,South Dakota,2025-12-01,2025,U,Y,136509.0,122091.0,14418.0,76384.0,60125.0,4146.0,4146.0,7195.0,972.0,8167.0
SD,South Dakota,2026-01-01,2026,U,Y,136524.0,122120.0,14404.0,76440.0,60084.0,4832.0,4832.0,12096.0,874.0,12970.0
SD,South Dakota,2026-02-01,2026,P,N,137536.0,122936.0,14600.0,76579.0,60957.0,4303.0,4303.0,16749.0,1489.0,18238.0
TN,Tennessee,2019-01-01,2019,U,Y,1402412.0,1347322.0,55090.0,0.0,,0.0,0.0,0.0,0.0,0.0
TN,Tennessee,2019-02-01,2019,U,Y,1431682.0,1377356.0,54326.0,0.0,,0.0,0.0,0.0,0.0,0.0
TN,Tennessee,2019-03-01,2019,U,Y,1440284.0,1386672.0,53612.0,0.0,,10886.0,10886.0,0.0,0.0,0.0
TN,Tennessee,2019-04-01,2019,U,Y,1437084.0,1383393.0,53691.0,0.0,,12821.0,12821.0,0.0,0.0,0.0
TN,Tennessee,2019-05-01,2019,U,Y,1458386.0,1404133.0,54253.0,0.0,,15100.0,15100.0,9099.0,1907.0,11006.0
TN,Tennessee,2019-06-01,2019,U,Y,1494208.0,1439221.0,54987.0,850517.0,,14023.0,14023.0,7465.0,953.0,8418.0
TN,Tennessee,2019-07-01,2019,U,Y,1488836.0,1433736.0,55100.0,845489.0,,16004.0,16004.0,9696.0,1120.0,10816.0
TN,Tennessee,2019-08-01,2019,U,Y,1494262.0,1439274.0,54988.0,844725.0,,18461.0,18461.0,16439.0,2211.0,18650.0
TN,Tennessee,2019-09-01,2019,U,Y,1452409.0,1396841.0,55568.0,821662.0,,18018.0,18018.0,11201.0,1090.0,12291.0
TN,Tennessee,2019-10-01,2019,U,Y,1449266.0,1393452.0,55814.0,819961.0,,18669.0,18669.0,11938.0,1677.0,13615.0
TN,Tennessee,2019-11-01,2019,U,Y,1447646.0,1392755.0,54891.0,818972.0,,17255.0,17255.0,12120.0,1684.0,13804.0
TN,Tennessee,2019-12-01,2019,U,Y,1456532.0,1400319.0,56213.0,825346.0,,17568.0,17568.0,10470.0,1668.0,12138.0
TN,Tennessee,2020-01-01,2020,U,Y,1459394.0,1330550.0,128844.0,829362.0,,29094.0,29094.0,15282.0,2242.0,17524.0
TN,Tennessee,2020-02-01,2020,U,Y,1447919.0,1323204.0,124715.0,822161.0,,30555.0,30555.0,14378.0,1988.0,16366.0
TN,Tennessee,2020-03-01,2020,U,Y,1442600.0,1318830.0,123770.0,819001.0,,35592.0,35592.0,17348.0,2137.0,19485.0
